"","UNIQUE_CARRIER","YEAR","MONTH","DAY_OF_MONTH","count","c_rate","cancel","lower","upper","date","airline"
"15111","FL",2014,2,15,290,0.0413793103448276,12,0.0215611720336971,0.0711652175392058,"2014-2-15",NA
"15112","FL",2014,2,16,281,0.00711743772241993,2,0.000863119969187864,0.0254727172971324,"2014-2-16",NA
"15113","FL",2014,2,17,294,0.0646258503401361,19,0.0393540407943131,0.0990837300385061,"2014-2-17",NA
"15114","FL",2014,2,18,303,0.0165016501650165,5,0.00537919815381427,0.0380871227105486,"2014-2-18",NA
"15115","FL",2014,2,19,299,0.00334448160535117,1,8.46713582695058e-05,0.0184924243106452,"2014-2-19",NA
"15116","FL",2014,2,20,298,0.0402684563758389,12,0.0209775726465183,0.0692838847464781,"2014-2-20",NA
"15117","FL",2014,2,21,297,0.0303030303030303,9,0.0139482212884644,0.0567432612559612,"2014-2-21",NA
"15118","FL",2014,2,22,287,0.00696864111498258,2,0.000845051737877855,0.0249450343747734,"2014-2-22",NA
"15119","FL",2014,2,23,281,0,0,0,0.0130418926629107,"2014-2-23",NA
"15120","FL",2014,2,24,294,0,0,0,0.0124688209932715,"2014-2-24",NA
"15121","FL",2014,2,25,301,0.00332225913621262,1,8.41087815427466e-05,0.0183704831522902,"2014-2-25",NA
"15122","FL",2014,2,26,297,0.0168350168350168,5,0.00548830795214328,0.0388478893624689,"2014-2-26",NA
"15123","FL",2014,2,27,298,0.0100671140939597,3,0.00208091210429118,0.0291368876829435,"2014-2-27",NA
"15124","FL",2014,2,28,296,0.00337837837837838,1,8.55294772277304e-05,0.0186784018635389,"2014-2-28",NA
"15125","FL",2014,3,1,286,0.0244755244755245,7,0.00989579270144048,0.0497765286155901,"2014-3-1",NA
"15126","FL",2014,3,2,281,0.0782918149466192,22,0.049713787664924,0.116136772720181,"2014-3-2",NA
"15127","FL",2014,3,3,294,0.125850340136054,37,0.0901800116881519,0.169274682350543,"2014-3-3",NA
"15128","FL",2014,3,4,303,0.0099009900990099,3,0.0020464949015887,0.0286606627811137,"2014-3-4",NA
"15129","FL",2014,3,5,299,0.00668896321070234,2,0.000811093484598735,0.0239526444520748,"2014-3-5",NA
"15130","FL",2014,3,6,298,0,0,0,0.0123024880590161,"2014-3-6",NA
"15131","FL",2014,3,7,301,0.00664451827242525,2,0.000805697350937606,0.0237948720007299,"2014-3-7",NA
"15132","FL",2014,3,8,311,0.00321543408360129,1,8.14044291943539e-05,0.0177841296758539,"2014-3-8",NA
"15133","FL",2014,3,9,296,0.00337837837837838,1,8.55294772277304e-05,0.0186784018635389,"2014-3-9",NA
"15134","FL",2014,3,10,307,0,0,0,0.0119439914125644,"2014-3-10",NA
"15135","FL",2014,3,11,309,0.00970873786407767,3,0.00200666781814562,0.0281093453391495,"2014-3-11",NA
"15136","FL",2014,3,12,311,0.022508038585209,7,0.00909617996325673,0.0458232941233828,"2014-3-12",NA
"15137","FL",2014,3,13,306,0.0065359477124183,2,0.00079251600310204,0.0234093864308091,"2014-3-13",NA
"15138","FL",2014,3,14,296,0,0,0,0.0123850960920974,"2014-3-14",NA
"15139","FL",2014,3,15,299,0,0,0,0.0122615959075351,"2014-3-15",NA
"15140","FL",2014,3,16,296,0,0,0,0.0123850960920974,"2014-3-16",NA
"15141","FL",2014,3,17,307,0.0260586319218241,8,0.0113159435374872,0.0506982776725238,"2014-3-17",NA
"15142","FL",2014,3,18,309,0.00647249190938511,2,0.000784812205436913,0.0231840323648267,"2014-3-18",NA
"15143","FL",2014,3,19,311,0.00964630225080386,3,0.00199373438452088,0.0279302560007764,"2014-3-19",NA
"15144","FL",2014,3,20,306,0.00980392156862745,3,0.00202638568519153,0.0283823271594977,"2014-3-20",NA
"15145","FL",2014,3,21,296,0.00337837837837838,1,8.55294772277304e-05,0.0186784018635389,"2014-3-21",NA
"15146","FL",2014,3,22,299,0,0,0,0.0122615959075351,"2014-3-22",NA
"15147","FL",2014,3,23,296,0.00337837837837838,1,8.55294772277304e-05,0.0186784018635389,"2014-3-23",NA
"15148","FL",2014,3,24,307,0,0,0,0.0119439914125644,"2014-3-24",NA
"15149","FL",2014,3,25,309,0.00323624595469256,1,8.19312971187536e-05,0.0178983867447313,"2014-3-25",NA
"15150","FL",2014,3,26,307,0.00325732899022801,1,8.24650294887208e-05,0.0180141213981322,"2014-3-26",NA
"15151","FL",2014,3,27,302,0.033112582781457,10,0.0159908001179614,0.0600506438869797,"2014-3-27",NA
"15152","FL",2014,3,28,289,0.0103806228373702,3,0.00214587138068023,0.030035200942811,"2014-3-28",NA
"15153","FL",2014,3,29,291,0.0240549828178694,7,0.00972481761659205,0.0489322461627693,"2014-3-29",NA
"15154","FL",2014,3,30,288,0.0208333333333333,6,0.00768292984680818,0.0447915464211087,"2014-3-30",NA
"15155","FL",2014,3,31,299,0.00334448160535117,1,8.46713582695058e-05,0.0184924243106452,"2014-3-31",NA
"15156","FL",2014,4,1,301,0.00664451827242525,2,0.000805697350937606,0.0237948720007299,"2014-4-1",NA
"15157","FL",2014,4,2,303,0.0033003300330033,1,8.35536312612239e-05,0.0182501396073871,"2014-4-2",NA
"15158","FL",2014,4,3,293,0.0068259385665529,2,0.000827724464014912,0.0244387694279705,"2014-4-3",NA
"15159","FL",2014,4,4,287,0.0104529616724739,3,0.00216086139013816,0.0302423998536743,"2014-4-4",NA
"15160","FL",2014,4,5,292,0,0,0,0.0125536855666267,"2014-4-5",NA
"15161","FL",2014,4,6,288,0.00347222222222222,1,8.7905191613169e-05,0.0191931335167302,"2014-4-6",NA
"15162","FL",2014,4,7,292,0.0171232876712329,5,0.00558267215681141,0.0395054682775591,"2014-4-7",NA
"15163","FL",2014,4,8,275,0,0,0,0.0133245389108851,"2014-4-8",NA
"15164","FL",2014,4,9,278,0.00719424460431655,2,0.000872446956840633,0.0257450197569575,"2014-4-9",NA
"15165","FL",2014,4,10,272,0,0,0,0.0134705064617395,"2014-4-10",NA
"15166","FL",2014,4,11,266,0,0,0,0.0137722505851113,"2014-4-11",NA
"15167","FL",2014,4,12,240,0.00416666666666667,1,0.000105485302635433,0.0229952758398168,"2014-4-12",NA
"15168","FL",2014,4,13,260,0,0,0,0.0140878225802522,"2014-4-13",NA
"15169","FL",2014,4,14,268,0,0,0,0.013670178327655,"2014-4-14",NA
"15170","FL",2014,4,15,271,0,0,0,0.0135198755918736,"2014-4-15",NA
"15171","FL",2014,4,16,277,0,0,0,0.0132289720424698,"2014-4-16",NA
"15172","FL",2014,4,17,278,0,0,0,0.0131817008355619,"2014-4-17",NA
"15173","FL",2014,4,18,272,0,0,0,0.0134705064617395,"2014-4-18",NA
"15174","FL",2014,4,19,244,0.0122950819672131,3,0.00254275411972993,0.0355089840740849,"2014-4-19",NA
"15175","FL",2014,4,20,269,0.00371747211895911,1,9.41138163116362e-05,0.020537279843205,"2014-4-20",NA
"15176","FL",2014,4,21,279,0.003584229390681,1,9.0740714297266e-05,0.0198072009933894,"2014-4-21",NA
"15177","FL",2014,4,22,272,0,0,0,0.0134705064617395,"2014-4-22",NA
"15178","FL",2014,4,23,274,0,0,0,0.0133728419997163,"2014-4-23",NA
"15179","FL",2014,4,24,272,0.00367647058823529,1,9.30758445876201e-05,0.0203126670291376,"2014-4-24",NA
"15180","FL",2014,4,25,267,0,0,0,0.0137210246302768,"2014-4-25",NA
"15181","FL",2014,4,26,240,0.00416666666666667,1,0.000105485302635433,0.0229952758398168,"2014-4-26",NA
"15182","FL",2014,4,27,264,0.00378787878787879,1,9.58961894856891e-05,0.0209228801701928,"2014-4-27",NA
"15183","FL",2014,4,28,273,0,0,0,0.0134214965665844,"2014-4-28",NA
"15184","FL",2014,4,29,270,0.0037037037037037,1,9.37652629640073e-05,0.0204618590120579,"2014-4-29",NA
"15185","FL",2014,4,30,272,0.0367647058823529,10,0.0177684173507131,0.0665706258332607,"2014-4-30",NA
"15186","FL",2014,5,1,267,0.0112359550561798,3,0.00232314501237574,0.0324832584921049,"2014-5-1",NA
"15187","FL",2014,5,2,262,0,0,0,0.0139810372564007,"2014-5-2",NA
"15188","FL",2014,5,3,237,0.00421940928270042,1,0.000106820488311898,0.023283551983375,"2014-5-3",NA
"15189","FL",2014,5,4,258,0.00387596899224806,1,9.81262240059566e-05,0.02140515376682,"2014-5-4",NA
"15190","FL",2014,5,5,261,0,0,0,0.0140342267943968,"2014-5-5",NA
"15191","FL",2014,5,6,261,0.00383141762452107,1,9.69983910771299e-05,0.0211612696155644,"2014-5-6",NA
"15192","FL",2014,5,7,265,0.00377358490566038,1,9.55343343587156e-05,0.0208446060934315,"2014-5-7",NA
"15193","FL",2014,5,8,261,0.00383141762452107,1,9.69983910771299e-05,0.0211612696155644,"2014-5-8",NA
"15194","FL",2014,5,9,256,0,0,0,0.0143063627290394,"2014-5-9",NA
"15195","FL",2014,5,10,231,0,0,0,0.0158423438765577,"2014-5-10",NA
"15196","FL",2014,5,11,247,0,0,0,0.0148237646055962,"2014-5-11",NA
"15197","FL",2014,5,12,251,0,0,0,0.0145892610725927,"2014-5-12",NA
"15198","FL",2014,5,13,251,0.00796812749003984,2,0.000966438086776544,0.0284855954822418,"2014-5-13",NA
"15199","FL",2014,5,14,255,0,0,0,0.0143620612932699,"2014-5-14",NA
"15200","FL",2014,5,15,251,0,0,0,0.0145892610725927,"2014-5-15",NA
"15201","FL",2014,5,16,246,0.00813008130081301,2,0.000986111522842781,0.0290584232547085,"2014-5-16",NA
"15202","FL",2014,5,17,220,0,0,0,0.0166278395399937,"2014-5-17",NA
"15203","FL",2014,5,18,246,0,0,0,0.0148835731382165,"2014-5-18",NA
"15204","FL",2014,5,19,251,0.00398406374501992,1,0.000100862673912072,0.0219966816717937,"2014-5-19",NA
"15205","FL",2014,5,20,251,0.00398406374501992,1,0.000100862673912072,0.0219966816717937,"2014-5-20",NA
"15206","FL",2014,5,21,256,0,0,0,0.0143063627290394,"2014-5-21",NA
"15207","FL",2014,5,22,251,0.00796812749003984,2,0.000966438086776544,0.0284855954822418,"2014-5-22",NA
"15208","FL",2014,5,23,247,0,0,0,0.0148237646055962,"2014-5-23",NA
"15209","FL",2014,5,24,214,0.00467289719626168,1,0.000118300515887348,0.0257593138532707,"2014-5-24",NA
"15210","FL",2014,5,25,240,0,0,0,0.0152528104012787,"2014-5-25",NA
"15211","FL",2014,5,26,251,0,0,0,0.0145892610725927,"2014-5-26",NA
"15212","FL",2014,5,27,251,0,0,0,0.0145892610725927,"2014-5-27",NA
"15213","FL",2014,5,28,255,0,0,0,0.0143620612932699,"2014-5-28",NA
"15214","FL",2014,5,29,251,0,0,0,0.0145892610725927,"2014-5-29",NA
"15215","FL",2014,5,30,246,0,0,0,0.0148835731382165,"2014-5-30",NA
"15216","FL",2014,5,31,219,0,0,0,0.0167031280931589,"2014-5-31",NA
"15217","FL",2014,6,1,245,0,0,0,0.0149438662282921,"2014-6-1",NA
"15218","FL",2014,6,2,251,0,0,0,0.0145892610725927,"2014-6-2",NA
"15219","FL",2014,6,3,251,0,0,0,0.0145892610725927,"2014-6-3",NA
"15220","FL",2014,6,4,255,0,0,0,0.0143620612932699,"2014-6-4",NA
"15221","FL",2014,6,5,251,0.00796812749003984,2,0.000966438086776544,0.0284855954822418,"2014-6-5",NA
"15222","FL",2014,6,6,248,0.00403225806451613,1,0.00010208272462453,0.0222603214420216,"2014-6-6",NA
"15223","FL",2014,6,7,219,0,0,0,0.0167031280931589,"2014-6-7",NA
"15224","FL",2014,6,8,227,0.00440528634361234,1,0.000111525974279547,0.0242989476593201,"2014-6-8",NA
"15225","FL",2014,6,9,228,0,0,0,0.0160491140730012,"2014-6-9",NA
"15226","FL",2014,6,10,230,0,0,0,0.0159106727477668,"2014-6-10",NA
"15227","FL",2014,6,11,235,0.0297872340425532,7,0.012058194829735,0.0604074140204257,"2014-6-11",NA
"15228","FL",2014,6,12,231,0.00865800865800866,2,0.00105025024566474,0.0309240020917489,"2014-6-12",NA
"15229","FL",2014,6,13,226,0.0353982300884956,8,0.01540410448336,0.0685546253279404,"2014-6-13",NA
"15230","FL",2014,6,14,210,0.0142857142857143,3,0.00295580276930751,0.0411790591633669,"2014-6-14",NA
"15231","FL",2014,6,15,227,0.013215859030837,3,0.00273376434044403,0.0381344274681228,"2014-6-15",NA
"15232","FL",2014,6,16,227,0,0,0,0.0161192421133921,"2014-6-16",NA
"15233","FL",2014,6,17,230,0,0,0,0.0159106727477668,"2014-6-17",NA
"15234","FL",2014,6,18,236,0,0,0,0.0155093175017574,"2014-6-18",NA
"15235","FL",2014,6,19,230,0.00434782608695652,1,0.000110071367721121,0.0239851503438392,"2014-6-19",NA
"15236","FL",2014,6,20,225,0,0,0,0.0162613529461632,"2014-6-20",NA
"15237","FL",2014,6,21,205,0,0,0,0.0178335990587133,"2014-6-21",NA
"15238","FL",2014,6,22,226,0,0,0,0.0161899856912104,"2014-6-22",NA
"15239","FL",2014,6,23,227,0,0,0,0.0161192421133921,"2014-6-23",NA
"15240","FL",2014,6,24,229,0,0,0,0.0159795935713576,"2014-6-24",NA
"15241","FL",2014,6,25,236,0,0,0,0.0155093175017574,"2014-6-25",NA
"15242","FL",2014,6,26,228,0,0,0,0.0160491140730012,"2014-6-26",NA
"15243","FL",2014,6,27,226,0,0,0,0.0161899856912104,"2014-6-27",NA
"15244","FL",2014,6,28,206,0,0,0,0.0177478010074704,"2014-6-28",NA
"15245","FL",2014,6,29,226,0.00442477876106195,1,0.0001120194244012,0.0244053792995973,"2014-6-29",NA
"15246","FL",2014,6,30,225,0,0,0,0.0162613529461632,"2014-6-30",NA
"15247","FL",2014,7,1,231,0,0,0,0.0158423438765577,"2014-7-1",NA
"15248","FL",2014,7,2,233,0.00858369098712446,2,0.00104122049466815,0.0306615362840201,"2014-7-2",NA
"15249","FL",2014,7,3,226,0.0265486725663717,6,0.00980387951913531,0.0568867092427435,"2014-7-3",NA
"15250","FL",2014,7,4,215,0,0,0,0.0170112258169104,"2014-7-4",NA
"15251","FL",2014,7,5,204,0,0,0,0.0179202306624395,"2014-7-5",NA
"15252","FL",2014,7,6,228,0,0,0,0.0160491140730012,"2014-7-6",NA
"15253","FL",2014,7,7,226,0,0,0,0.0161899856912104,"2014-7-7",NA
"15254","FL",2014,7,8,230,0,0,0,0.0159106727477668,"2014-7-8",NA
"15255","FL",2014,7,9,233,0.00858369098712446,2,0.00104122049466815,0.0306615362840201,"2014-7-9",NA
"15256","FL",2014,7,10,226,0.00442477876106195,1,0.0001120194244012,0.0244053792995973,"2014-7-10",NA
"15257","FL",2014,7,11,229,0,0,0,0.0159795935713576,"2014-7-11",NA
"15258","FL",2014,7,12,204,0,0,0,0.0179202306624395,"2014-7-12",NA
"15259","FL",2014,7,13,228,0.0043859649122807,1,0.000111036852427304,0.0241934402428748,"2014-7-13",NA
"15260","FL",2014,7,14,226,0.00442477876106195,1,0.0001120194244012,0.0244053792995973,"2014-7-14",NA
"15261","FL",2014,7,15,230,0.00869565217391304,2,0.00105482410845159,0.0310569271769153,"2014-7-15",NA
"15262","FL",2014,7,16,233,0,0,0,0.0157074317464687,"2014-7-16",NA
"15263","FL",2014,7,17,226,0,0,0,0.0161899856912104,"2014-7-17",NA
"15264","FL",2014,7,18,229,0,0,0,0.0159795935713576,"2014-7-18",NA
"15265","FL",2014,7,19,204,0,0,0,0.0179202306624395,"2014-7-19",NA
"15266","FL",2014,7,20,228,0,0,0,0.0160491140730012,"2014-7-20",NA
"15267","FL",2014,7,21,226,0,0,0,0.0161899856912104,"2014-7-21",NA
"15268","FL",2014,7,22,230,0,0,0,0.0159106727477668,"2014-7-22",NA
"15269","FL",2014,7,23,233,0.00429184549356223,1,0.000108654216807169,0.0236793541385546,"2014-7-23",NA
"15270","FL",2014,7,24,226,0.00442477876106195,1,0.0001120194244012,0.0244053792995973,"2014-7-24",NA
"15271","FL",2014,7,25,229,0,0,0,0.0159795935713576,"2014-7-25",NA
"15272","FL",2014,7,26,204,0,0,0,0.0179202306624395,"2014-7-26",NA
"15273","FL",2014,7,27,228,0,0,0,0.0160491140730012,"2014-7-27",NA
"15274","FL",2014,7,28,226,0,0,0,0.0161899856912104,"2014-7-28",NA
"15275","FL",2014,7,29,230,0,0,0,0.0159106727477668,"2014-7-29",NA
"15276","FL",2014,7,30,233,0.00429184549356223,1,0.000108654216807169,0.0236793541385546,"2014-7-30",NA
"15277","FL",2014,7,31,226,0.00884955752212389,2,0.00107352500903346,0.0316002540591603,"2014-7-31",NA
"15278","FL",2014,8,1,458,0.00436681222707424,2,0.000529279411985217,0.0156847088069773,"2014-8-1",NA
"15279","FL",2014,8,2,408,0,0,0,0.00900062091968978,"2014-8-2",NA
"15280","FL",2014,8,3,448,0,0,0,0.00820029852903548,"2014-8-3",NA
"15281","FL",2014,8,4,452,0,0,0,0.00812802524277889,"2014-8-4",NA
"15282","FL",2014,8,5,460,0,0,0,0.00798723433000459,"2014-8-5",NA
"15283","FL",2014,8,6,466,0,0,0,0.00788480091597665,"2014-8-6",NA
"15284","FL",2014,8,7,452,0.0132743362831858,6,0.00488660912983951,0.0286675087765978,"2014-8-7",NA
"15285","FL",2014,8,8,454,0.0616740088105727,28,0.0413694927016659,0.0879052009883178,"2014-8-8",NA
"15286","FL",2014,8,9,400,0.02,8,0.0086731703691183,0.0390262767116201,"2014-8-9",NA
"15287","FL",2014,8,10,408,0,0,0,0.00900062091968978,"2014-8-10",NA
"15288","FL",2014,8,11,412,0.00485436893203883,2,0.000588428197678681,0.0174248138595552,"2014-8-11",NA
"15289","FL",2014,8,12,408,0,0,0,0.00900062091968978,"2014-8-12",NA
"15290","FL",2014,8,13,408,0,0,0,0.00900062091968978,"2014-8-13",NA
"15291","FL",2014,8,14,408,0,0,0,0.00900062091968978,"2014-8-14",NA
"15292","FL",2014,8,15,410,0,0,0,0.00895691267166054,"2014-8-15",NA
"15293","FL",2014,8,16,396,0,0,0,0.009272098675283,"2014-8-16",NA
"15294","FL",2014,8,17,400,0.005,2,0.000606097809322192,0.0179441446055854,"2014-8-17",NA
"15295","FL",2014,8,18,402,0.00995024875621891,4,0.00271757545970952,0.0252793919306552,"2014-8-18",NA
"15296","FL",2014,8,19,400,0.005,2,0.000606097809322192,0.0179441446055854,"2014-8-19",NA
"15297","FL",2014,8,20,400,0,0,0,0.0091798045836653,"2014-8-20",NA
"15298","FL",2014,8,21,400,0,0,0,0.0091798045836653,"2014-8-21",NA
"15299","FL",2014,8,22,402,0.0149253731343284,6,0.00549652986750837,0.0322017122152487,"2014-8-22",NA
"15300","FL",2014,8,23,388,0,0,0,0.00946236863504069,"2014-8-23",NA
"15301","FL",2014,8,24,400,0.005,2,0.000606097809322192,0.0179441446055854,"2014-8-24",NA
"15302","FL",2014,8,25,402,0,0,0,0.00913434313948813,"2014-8-25",NA
"15303","FL",2014,8,26,376,0,0,0,0.00976288022859051,"2014-8-26",NA
"15304","FL",2014,8,27,376,0.00531914893617021,2,0.000644823997222099,0.0190815594164166,"2014-8-27",NA
"15305","FL",2014,8,28,376,0,0,0,0.00976288022859051,"2014-8-28",NA
"15306","FL",2014,8,29,378,0,0,0,0.00971147642108983,"2014-8-29",NA
"15307","FL",2014,8,30,356,0,0,0,0.0103085201511082,"2014-8-30",NA
"15308","FL",2014,8,31,348,0.0114942528735632,4,0.00314043304821621,0.0291668286104355,"2014-8-31",NA
"15309","FL",2014,10,1,150,0,0,0,0.0242925971661085,"2014-10-1",NA
"15310","FL",2014,10,2,150,0,0,0,0.0242925971661085,"2014-10-2",NA
"15311","FL",2014,10,3,151,0,0,0,0.0241336761902258,"2014-10-3",NA
"15312","FL",2014,10,4,146,0.00684931506849315,1,0.000173394609144784,0.0375697930933849,"2014-10-4",NA
"15313","FL",2014,10,5,150,0,0,0,0.0242925971661085,"2014-10-5",NA
"15314","FL",2014,10,6,151,0,0,0,0.0241336761902258,"2014-10-6",NA
"15315","FL",2014,10,7,150,0.00666666666666667,1,0.00016877114310998,0.0365831677405802,"2014-10-7",NA
"15316","FL",2014,10,8,150,0,0,0,0.0242925971661085,"2014-10-8",NA
"15317","FL",2014,10,9,152,0,0,0,0.0239768209037916,"2014-10-9",NA
"15318","FL",2014,10,10,152,0,0,0,0.0239768209037916,"2014-10-10",NA
"15319","FL",2014,10,11,146,0,0,0,0.0249497761119478,"2014-10-11",NA
"15320","FL",2014,10,12,150,0.00666666666666667,1,0.00016877114310998,0.0365831677405802,"2014-10-12",NA
"15321","FL",2014,10,13,152,0.0131578947368421,2,0.00159747320161197,0.0467209219722237,"2014-10-13",NA
"15322","FL",2014,10,14,152,0.0131578947368421,2,0.00159747320161197,0.0467209219722237,"2014-10-14",NA
"15323","FL",2014,10,15,153,0,0,0,0.0238219912934355,"2014-10-15",NA
"15324","FL",2014,10,16,152,0,0,0,0.0239768209037916,"2014-10-16",NA
"15325","FL",2014,10,17,152,0,0,0,0.0239768209037916,"2014-10-17",NA
"15326","FL",2014,10,18,147,0,0,0,0.0247821704895808,"2014-10-18",NA
"15327","FL",2014,10,19,150,0,0,0,0.0242925971661085,"2014-10-19",NA
"15328","FL",2014,10,20,152,0,0,0,0.0239768209037916,"2014-10-20",NA
"15329","FL",2014,10,21,152,0,0,0,0.0239768209037916,"2014-10-21",NA
"15330","FL",2014,10,22,152,0.0131578947368421,2,0.00159747320161197,0.0467209219722237,"2014-10-22",NA
"15331","FL",2014,10,23,152,0,0,0,0.0239768209037916,"2014-10-23",NA
"15332","FL",2014,10,24,153,0,0,0,0.0238219912934355,"2014-10-24",NA
"15333","FL",2014,10,25,150,0,0,0,0.0242925971661085,"2014-10-25",NA
"15334","FL",2014,10,26,151,0,0,0,0.0241336761902258,"2014-10-26",NA
"15335","FL",2014,10,27,152,0,0,0,0.0239768209037916,"2014-10-27",NA
"15336","FL",2014,10,28,150,0,0,0,0.0242925971661085,"2014-10-28",NA
"15337","FL",2014,10,29,150,0,0,0,0.0242925971661085,"2014-10-29",NA
"15338","FL",2014,10,30,150,0.0133333333333333,2,0.00161882702983973,0.0473330194963355,"2014-10-30",NA
"15339","FL",2014,10,31,141,0.0141843971631206,2,0.00172243615476719,0.0502983295866369,"2014-10-31",NA
"15340","FL",2014,11,1,141,0.0141843971631206,2,0.00172243615476719,0.0502983295866369,"2014-11-1",NA
"15341","FL",2014,11,2,147,0,0,0,0.0247821704895808,"2014-11-2",NA
"15342","FL",2014,11,3,146,0.00684931506849315,1,0.000173394609144784,0.0375697930933849,"2014-11-3",NA
"15343","FL",2014,11,4,146,0,0,0,0.0249497761119478,"2014-11-4",NA
"15344","FL",2014,11,5,146,0,0,0,0.0249497761119478,"2014-11-5",NA
"15345","FL",2014,11,6,146,0,0,0,0.0249497761119478,"2014-11-6",NA
"15346","FL",2014,11,7,146,0,0,0,0.0249497761119478,"2014-11-7",NA
"15347","FL",2014,11,8,129,0,0,0,0.0281909697497263,"2014-11-8",NA
"15348","FL",2014,11,9,142,0.00704225352112676,1,0.000178278528918607,0.0386111046109882,"2014-11-9",NA
"15349","FL",2014,11,10,144,0.0347222222222222,5,0.011368606654651,0.0791680585753193,"2014-11-10",NA
"15350","FL",2014,11,11,134,0,0,0,0.0271534828798001,"2014-11-11",NA
"15351","FL",2014,11,12,134,0,0,0,0.0271534828798001,"2014-11-12",NA
"15352","FL",2014,11,13,134,0,0,0,0.0271534828798001,"2014-11-13",NA
"15353","FL",2014,11,14,134,0,0,0,0.0271534828798001,"2014-11-14",NA
"15354","FL",2014,11,15,118,0,0,0,0.0307780960741445,"2014-11-15",NA
"15355","FL",2014,11,16,134,0,0,0,0.0271534828798001,"2014-11-16",NA
"15356","FL",2014,11,17,135,0.0222222222222222,3,0.00460641289599495,0.0635684018143329,"2014-11-17",NA
"15357","FL",2014,11,18,130,0,0,0,0.0279771784154517,"2014-11-18",NA
"15358","FL",2014,11,19,130,0,0,0,0.0279771784154517,"2014-11-19",NA
"15359","FL",2014,11,20,130,0,0,0,0.0279771784154517,"2014-11-20",NA
"15360","FL",2014,11,21,130,0,0,0,0.0279771784154517,"2014-11-21",NA
"15361","FL",2014,11,22,114,0,0,0,0.0318406540834743,"2014-11-22",NA
"15362","FL",2014,11,23,127,0,0,0,0.0286285061343876,"2014-11-23",NA
"15363","FL",2014,11,24,126,0,0,0,0.028852406856721,"2014-11-24",NA
"15364","FL",2014,11,25,126,0,0,0,0.028852406856721,"2014-11-25",NA
"15365","FL",2014,11,26,126,0,0,0,0.028852406856721,"2014-11-26",NA
"15366","FL",2014,11,27,104,0,0,0,0.034848306587674,"2014-11-27",NA
"15367","FL",2014,11,28,116,0,0,0,0.0313003607432899,"2014-11-28",NA
"15368","FL",2014,11,29,110,0,0,0,0.0329791940322197,"2014-11-29",NA
"15369","FL",2014,11,30,126,0,0,0,0.028852406856721,"2014-11-30",NA
"15370","FL",2014,12,1,122,0.00819672131147541,1,0.000207501484852934,0.0448226574330929,"2014-12-1",NA
"15371","FL",2014,12,2,122,0,0,0,0.0297841600614287,"2014-12-2",NA
"15372","FL",2014,12,3,122,0.00819672131147541,1,0.000207501484852934,0.0448226574330929,"2014-12-3",NA
"15373","FL",2014,12,4,122,0.00819672131147541,1,0.000207501484852934,0.0448226574330929,"2014-12-4",NA
"15374","FL",2014,12,5,122,0.0163934426229508,2,0.00199152452571627,0.0579641779760318,"2014-12-5",NA
"15375","FL",2014,12,6,106,0.0188679245283019,2,0.00229321696236651,0.0664981997942486,"2014-12-6",NA
"15376","FL",2014,12,7,122,0.00819672131147541,1,0.000207501484852934,0.0448226574330929,"2014-12-7",NA
"15377","FL",2014,12,8,124,0,0,0,0.029310881089775,"2014-12-8",NA
"15378","FL",2014,12,9,110,0.0272727272727273,3,0.0056599964414793,0.0776367704995132,"2014-12-9",NA
"15379","FL",2014,12,10,110,0,0,0,0.0329791940322197,"2014-12-10",NA
"15380","FL",2014,12,11,110,0,0,0,0.0329791940322197,"2014-12-11",NA
"15381","FL",2014,12,12,110,0,0,0,0.0329791940322197,"2014-12-12",NA
"15382","FL",2014,12,13,94,0,0,0,0.0384833509975288,"2014-12-13",NA
"15383","FL",2014,12,14,110,0,0,0,0.0329791940322197,"2014-12-14",NA
"15384","FL",2014,12,15,109,0,0,0,0.0332766647985084,"2014-12-15",NA
"15385","FL",2014,12,16,104,0.00961538461538462,1,0.000243410832162616,0.0524106997032282,"2014-12-16",NA
"15386","FL",2014,12,17,104,0.00961538461538462,1,0.000243410832162616,0.0524106997032282,"2014-12-17",NA
"15387","FL",2014,12,18,104,0,0,0,0.034848306587674,"2014-12-18",NA
"15388","FL",2014,12,19,104,0,0,0,0.034848306587674,"2014-12-19",NA
"15389","FL",2014,12,20,88,0,0,0,0.041052629058078,"2014-12-20",NA
"15390","FL",2014,12,21,99,0,0,0,0.0365757449834789,"2014-12-21",NA
"15391","FL",2014,12,22,94,0,0,0,0.0384833509975288,"2014-12-22",NA
"15392","FL",2014,12,23,94,0,0,0,0.0384833509975288,"2014-12-23",NA
"15393","FL",2014,12,24,90,0,0,0,0.0401589196157747,"2014-12-24",NA
"15394","FL",2014,12,25,88,0,0,0,0.041052629058078,"2014-12-25",NA
"15395","FL",2014,12,26,90,0,0,0,0.0401589196157747,"2014-12-26",NA
"15396","FL",2014,12,27,74,0,0,0,0.0486276162379895,"2014-12-27",NA
"15397","FL",2014,12,28,92,0,0,0,0.0393032877395181,"2014-12-28",NA
"15398","HA",2010,1,1,204,0,0,0,0.0179202306624395,"2010-1-1",NA
"15399","HA",2010,1,2,203,0,0,0,0.0180077080249019,"2010-1-2",NA
"15400","HA",2010,1,3,196,0,0,0,0.0186448079493301,"2010-1-3",NA
"15401","HA",2010,1,4,185,0,0,0,0.0197424041421844,"2010-1-4",NA
"15402","HA",2010,1,5,182,0,0,0,0.0200645417640249,"2010-1-5",NA
