"","UNIQUE_CARRIER","ORIGIN","DEST","count","c_rate","distance"
"2268","B6","JFK","MCO",19875,0.0155471698113208,173.306566037736
"2269","B6","JFK","MSY",5935,0.0213984835720303,202.16899747262
"2270","B6","JFK","OAK",2262,0.0141467727674624,394.005305039788
"2271","B6","JFK","ORD",5760,0.0201388888888889,162.241145833333
"2272","B6","JFK","PBI",11265,0.0195295162006214,176.844207723036
"2273","B6","JFK","PDX",1837,0.0103429504627109,376.218290691345
"2274","B6","JFK","PHX",2594,0.015420200462606,337.47301464919
"2275","B6","JFK","PIT",2245,0.0209354120267261,102.246325167038
"2276","B6","JFK","PSE",2172,0.0248618784530387,230.113720073665
"2277","B6","JFK","PWM",7694,0.0293735378216792,78.6057967247206
"2278","B6","JFK","RDU",5442,0.0235207644248438,107.281697905182
"2279","B6","JFK","RIC",613,0.032626427406199,99.2756933115824
"2280","B6","JFK","RNO",169,0,378.816568047337
"2281","B6","JFK","ROC",8223,0.0269974461875228,83.6372370181199
"2282","B6","JFK","RSW",7485,0.0201736806947228,192.210821643287
"2283","B6","JFK","SAN",4016,0.0131972111553785,367.911105577689
"2284","B6","JFK","SAV",1315,0.0182509505703422,142.085931558935
"2285","B6","JFK","SEA",3012,0.00863213811420983,371.020252324037
"2286","B6","JFK","SFO",6268,0.0106892150606254,394.567645181876
"2287","B6","JFK","SJC",1979,0.0171803941384538,393.601819100556
"2288","B6","JFK","SJU",13673,0.0153587361954216,232.68916843414
"2289","B6","JFK","SLC",2163,0.0129449838187702,322.75866851595
"2290","B6","JFK","SMF",1773,0.0135363790186125,383.627749576988
"2291","B6","JFK","SRQ",2962,0.0192437542201215,182.943281566509
"2292","B6","JFK","SYR",7383,0.0247866720845185,75.4288229716917
"2293","B6","JFK","TPA",9926,0.0199476123312513,177.904593995567
"2294","B6","JFK","MVY",700,0.0128571428571429,69.3828571428571
"2295","B6","JFK","HYA",204,0.00980392156862745,66
"2296","B6","LAS","BOS",4022,0.0111884634510194,299.367230233715
"2297","B6","LAS","BUR",1098,0.00273224043715847,64.8469945355191
"2298","B6","LAS","FLL",399,0.0050125313283208,271.754385964912
"2299","B6","LAS","JFK",8008,0.0157342657342657,296.025849150849
"2300","B6","LAS","LGB",8592,0.00837988826815642,66.5580772811918
"2301","B6","LAS","SAN",1,1,52
"2302","B6","LAS","SFO",700,0.00857142857142857,100.667142857143
"2303","B6","LAX","BOS",5126,0.0111197815060476,325.080569644947
"2304","B6","LAX","FLL",2647,0.00717793728749528,291.129958443521
"2305","B6","LAX","JFK",10130,0.0113524185587364,320.824777887463
"2306","B6","LGA","FLL",12262,0.0250366987440874,181.367068993639
"2307","B6","LGA","MCO",7562,0.0240677069558318,167.499603279556
"2308","B6","LGA","PBI",4940,0.0228744939271255,176.439473684211
"2309","B6","LGA","RSW",1269,0.0149724192277384,191.266351457841
"2310","B6","LGA","SRQ",1269,0.0181245074862096,183.262411347518
"2311","B6","LGA","TPA",2502,0.0227817745803357,178.187450039968
"2312","B6","LGB","ANC",601,0,315.351081530782
"2313","B6","LGB","AUS",2525,0.00198019801980198,168.327920792079
"2314","B6","LGB","BOS",1903,0.0120861797162375,317.093536521282
"2315","B6","LGB","BUR",2,0,39.5
"2316","B6","LGB","FLL",471,0,282.356687898089
"2317","B6","LGB","IAD",2179,0.0114731528223956,281.691601652134
"2318","B6","LGB","JFK",4186,0.0167224080267559,316.827281414238
"2319","B6","LGB","LAS",8593,0.00709880134993599,67.3035028511579
"2320","B6","LGB","OAK",7397,0.0059483574422063,77.900365012843
"2321","B6","LGB","ORD",897,0.0100334448160535,237.157190635452
"2322","B6","LGB","PDX",5157,0.0042660461508629,137.974597634283
"2323","B6","LGB","SEA",5507,0.00435808970401307,158.141093154167
"2324","B6","LGB","SFO",7220,0.0121883656509695,82.0005540166205
"2325","B6","LGB","SJC",12,0,73.3333333333333
"2326","B6","LGB","SLC",5222,0.00306396016851781,102.328226733052
"2327","B6","LGB","SMF",4658,0.0047230571060541,81.6120652640618
"2328","B6","MCO","AUS",2270,0.0026431718061674,164.859471365639
"2329","B6","MCO","BDL",3722,0.0137023105857066,159.172487909726
"2330","B6","MCO","BOS",14032,0.0129703534777651,170.436787343216
"2331","B6","MCO","BQN",2821,0.00531726338177951,157.025522864233
"2332","B6","MCO","BTV",1004,0.0049800796812749,174.129482071713
"2333","B6","MCO","BUF",3022,0.00562541363335539,154.652547981469
"2334","B6","MCO","BWI",19,0,139.947368421053
"2335","B6","MCO","DCA",4856,0.0123558484349259,127.767298187809
"2336","B6","MCO","EWR",10535,0.0211675367821547,155.927384907451
"2337","B6","MCO","HPN",8428,0.0207641196013289,158.997271001424
"2338","B6","MCO","IAD",2190,0.010958904109589,125.56894977169
"2339","B6","MCO","JFK",19854,0.0153117759645411,153.327339578926
"2340","B6","MCO","LGA",7566,0.0196933650541898,155.167195347608
"2341","B6","MCO","PSE",2578,0.0147401086113266,167.517843289372
"2342","B6","MCO","PVD",2173,0.0174873446847676,160.975149562816
"2343","B6","MCO","PWM",414,0.0072463768115942,173.961352657005
"2344","B6","MCO","RIC",2121,0.00801508722300802,112.057991513437
"2345","B6","MCO","ROC",324,0.00308641975308642,156.132716049383
"2346","B6","MCO","SJU",11847,0.00405165864775893,164.74423904786
"2347","B6","MCO","SLC",385,0,283.623376623377
"2348","B6","MCO","SWF",2560,0.0125,162.43671875
"2349","B6","MCO","SYR",3023,0.00595434998346014,158.671849156467
"2350","B6","MCO","ORH",756,0.0357142857142857,163.374338624339
"2351","B6","MSY","BOS",2075,0.0178313253012048,197.679036144578
"2352","B6","MSY","BWI",1,0,150
"2353","B6","MSY","JFK",5934,0.0230872935625211,175.58190091001
"2354","B6","OAK","BOS",713,0.00981767180925666,326.396914446003
"2355","B6","OAK","IAD",1066,0.0140712945590994,297.666979362101
"2356","B6","OAK","JFK",2262,0.0194518125552608,320.680813439434
"2357","B6","OAK","LGB",7397,0.0064891172096796,NA
"2358","B6","ORD","BOS",5797,0.0194928411247197,135.457650508884
"2359","B6","ORD","JFK",5756,0.0220639332870049,131.148019457957
"2360","B6","ORD","LGB",897,0.00891861761426979,265.037904124861
"2361","B6","ORD","SJU",731,0.00410396716826265,277.291381668947
"2362","B6","ORF","IAD",1,0,107
"2363","B6","PBI","BDL",1428,0.0112044817927171,165.65406162465
"2364","B6","PBI","BOS",8038,0.0176660860910674,178.658248320478
"2365","B6","PBI","DCA",366,0.0109289617486339,137.234972677596
"2366","B6","PBI","EWR",3259,0.0187173979748389,170.027615833078
"2367","B6","PBI","FLL",1,0,15
"2368","B6","PBI","HPN",6536,0.0229498164014688,165.893359853121
"2369","B6","PBI","JFK",11259,0.019895194955147,159.462652100542
"2370","B6","PBI","LGA",4940,0.0200404858299595,165.096558704453
"2371","B6","PBI","SJU",660,0.0121212121212121,151.501515151515
"2372","B6","PDX","ANC",106,0,220
"2373","B6","PDX","BOS",926,0.00431965442764579,314.942764578834
"2374","B6","PDX","JFK",1837,0.00979858464888405,305.419706042461
"2375","B6","PDX","LGB",5157,0.00601124684894318,NA
"2376","B6","PHL","BOS",4254,0.0237423601316408,83.7524682651622
"2377","B6","PHL","FLL",24,0,160.666666666667
"2378","B6","PHX","BOS",1843,0.0173629951166576,290.977211068909
"2379","B6","PHX","JFK",2592,0.0165895061728395,280.129243827161
"2380","B6","PHX","LGB",1,0,92
"2381","B6","PIT","BOS",6330,0.0154818325434439,93.4946287519747
"2382","B6","PIT","FLL",398,0.00753768844221105,164.85175879397
"2383","B6","PIT","JFK",2247,0.0249221183800623,92.0258121940365
"2384","B6","PSE","JFK",2169,0.0322729368372522,237.095896726602
"2385","B6","PSE","MCO",2579,0.016285381930981,178.986428848391
"2386","B6","PVD","FLL",1099,0.0172884440400364,191.699727024568
"2387","B6","PVD","MCO",2172,0.0174953959484346,177.511049723757
"2388","B6","PWM","JFK",7692,0.0304212168486739,77.6229849193968
"2389","B6","PWM","MCO",415,0.0120481927710843,194.53734939759
"2390","B6","RDU","BOS",8394,0.0189421015010722,109.393495353824
"2391","B6","RDU","FLL",2114,0.00614947965941343,122.239829706717
"2392","B6","RDU","JFK",5443,0.0268234429542532,93.4754730846959
"2393","B6","RIC","BOS",5598,0.0178635226866738,91.6888174347981
"2394","B6","RIC","FLL",2120,0.00754716981132075,138.914622641509
"2395","B6","RIC","JFK",613,0.0293637846655791,84.068515497553
"2396","B6","RIC","MCO",2121,0.00942951438000943,121.140499764262
"2397","B6","RNO","JFK",169,0.00591715976331361,311.177514792899
"2398","B6","ROC","JFK",8223,0.02882159795695,79.8084640642101
"2399","B6","ROC","MCO",324,0.00308641975308642,164.91975308642
"2400","B6","RSW","BDL",437,0.022883295194508,173.741418764302
"2401","B6","RSW","BOS",8518,0.0190185489551538,182.095092744776
"2402","B6","RSW","BUF",826,0.0193704600484262,166.239709443099
"2403","B6","RSW","DCA",367,0.0245231607629428,142.316076294278
"2404","B6","RSW","EWR",2417,0.0161357054199421,173.316508067853
"2405","B6","RSW","HPN",2719,0.0191246781905112,169.316660536962
"2406","B6","RSW","JFK",7482,0.0220529270248597,165.984496124031
"2407","B6","RSW","LGA",1270,0.0165354330708661,167.137007874016
"2408","B6","SAN","BOS",3463,0.0138608143228415,320.023101357205
"2409","B6","SAN","JFK",4016,0.0161852589641434,316.676543824701
"2410","B6","SAV","BOS",658,0.013677811550152,138.933130699088
"2411","B6","SAV","JFK",1315,0.0182509505703422,126.298859315589
"2412","B6","SEA","ANC",490,0,209.671428571429
"2413","B6","SEA","BDL",2,0,375
"2414","B6","SEA","BOS",3627,0.00937413840639647,310.398952302178
"2415","B6","SEA","JFK",3010,0.0119601328903654,310.536212624585
"2416","B6","SEA","LGB",5509,0.00508259212198221,154.235432927936
"2417","B6","SFO","AUS",1724,0.0168213457076566,203.124709976798
"2418","B6","SFO","BOS",5684,0.0128430682617875,332.4890921886
"2419","B6","SFO","FLL",2923,0.0106055422511119,320.871707150188
"2420","B6","SFO","JFK",6265,0.0119712689545092,331.101835594573
"2421","B6","SFO","LAS",699,0.00286123032904149,97.5693848354793
"2422","B6","SFO","LGB",7221,0.0117712228223238,82.8905968702396
"2423","B6","SJC","BOS",1432,0.00907821229050279,327.557960893855
"2424","B6","SJC","JFK",1979,0.0237493683678626,322.030823648307
"2425","B6","SJC","LGB",12,0,74
"2426","B6","SJU","BDL",1654,0.0151148730350665,236.640870616687
"2427","B6","SJU","BOS",6218,0.0152782245094886,244.09231264072
"2428","B6","SJU","DCA",1197,0.012531328320802,232.057644110276
"2429","B6","SJU","EWR",1457,0.0116678105696637,247.618393960192
"2430","B6","SJU","FLL",9442,0.00751959330650286,165.30491421309
"2431","B6","SJU","IAD",16,0.125,242
"2432","B6","SJU","JAX",1170,0.00170940170940171,201.735897435897
"2433","B6","SJU","JFK",13673,0.0172602940100929,238.051927155708
"2434","B6","SJU","MCO",11852,0.00531555855551806,184.920519743503
"2435","B6","SJU","ORD",731,0.00136798905608755,312.127222982216
"2436","B6","SJU","PBI",660,0.0121212121212121,165.056060606061
"2437","B6","SJU","STT",2928,0.00580601092896175,36.2848360655738
"2438","B6","SJU","STX",1547,0.00387847446670976,41.365869424693
"2439","B6","SJU","TPA",3496,0.00543478260869565,183.95766590389
"2440","B6","SLC","JFK",2163,0.0143319463707813,256.100785945446
"2441","B6","SLC","LGB",5221,0.00344761539934878,110.049032752346
"2442","B6","SLC","MCO",385,0.0025974025974026,255.703896103896
"2443","B6","SMF","BOS",62,0.0483870967741935,321
"2444","B6","SMF","JFK",1770,0.0180790960451977,313.231638418079
"2445","B6","SMF","LGB",4657,0.00622718488297187,79.3248872664806
"2446","B6","SMF","SFO",1,0,151
"2447","B6","SRQ","BOS",1221,0.0237510237510237,180.130221130221
"2448","B6","SRQ","JFK",2961,0.0229652144545762,163.669368456603
"2449","B6","SRQ","LGA",1270,0.0220472440944882,163.006299212598
"2450","B6","STT","BOS",418,0.0119617224880383,272.674641148325
"2451","B6","STT","SJU",3251,0.0113811135035374,38.879421716395
"2452","B6","STX","SJU",1547,0.00387847446670976,43.7647058823529
"2453","B6","SWF","EWR",1,0,16
"2454","B6","SWF","FLL",2155,0.0157772621809745,189.124361948956
"2455","B6","SWF","MCO",2560,0.016796875,171.550390625
"2456","B6","SWF","TPA",2,0,163
"2457","B6","SYR","JFK",7384,0.026273022751896,76.2994312026002
"2458","B6","SYR","MCO",3022,0.0086035737921906,169.598610191926
"2459","B6","TPA","BDL",770,0.0103896103896104,166.871428571429
"2460","B6","TPA","BOS",7241,0.0147769645076647,176.025548957326
"2461","B6","TPA","DCA",1838,0.00816104461371056,132.536452665941
"2462","B6","TPA","EWR",2158,0.0176088971269694,164.356348470806
"2463","B6","TPA","HPN",2163,0.0221914008321775,165.203421174295
"2464","B6","TPA","JFK",9926,0.0214587950836188,159.191517227483
"2465","B6","TPA","LGA",2502,0.0199840127897682,159.538768984812
"2466","B6","TPA","SJU",3495,0.00457796852646638,173.06008583691
"2467","B6","MVY","BOS",107,0,44.4766355140187
"2468","B6","MVY","JFK",700,0.0171428571428571,64.4571428571429
"2469","B6","ORH","FLL",755,0.0609271523178808,191.649006622517
"2470","B6","ORH","MCO",754,0.0570291777188329,177.745358090186
"2471","B6","HYA","JFK",204,0.00980392156862745,70.0637254901961
"2472","CO","ABQ","EWR",2,0,240.5
"2473","CO","ABQ","IAH",295,0.00677966101694915,124.152542372881
"2474","CO","AGS","ATL",2,0,50
"2475","CO","ANC","DEN",98,0.0204081632653061,305
"2476","CO","ANC","IAH",268,0,401.220149253731
"2477","CO","ANC","ORD",81,0,360
"2478","CO","ANC","PDX",111,0.00900900900900901,230
"2479","CO","ANC","SEA",1444,0.00277008310249307,199.760387811634
"2480","CO","ANC","SFO",81,0,280
"2481","CO","ATL","EWR",1237,0.0428455941794664,146.07922392886
"2482","CO","ATL","IAH",1592,0.00816582914572864,135.866206030151
"2483","CO","AUS","EWR",1829,0.018042646254784,225.829414980864
"2484","CO","AUS","IAH",5467,0.00384122919334187,56.4375342966892
"2485","CO","BHM","IAH",7,0,114.142857142857
"2486","CO","BOS","CLE",578,0.00865051903114187,120.103806228374
"2487","CO","BOS","DEN",20,0,272
"2488","CO","BOS","EWR",5545,0.0283137962128043,89.5731289449955
"2489","CO","BOS","IAH",3462,0.00866551126516464,252.671288272675
"2490","CO","BOS","SFO",125,0.032,386.536
"2491","CO","BQN","EWR",661,0.0151285930408472,240.269288956127
"2492","CO","BWI","EWR",1,0,62
"2493","CO","BWI","IAH",2912,0.0133928571428571,200.151442307692
"2494","CO","CLE","BOS",590,0.00508474576271186,105.281355932203
"2495","CO","CLE","BWI",1,0,80
"2496","CO","CLE","DEN",992,0.00201612903225806,202.127016129032
"2497","CO","CLE","DFW",7,0,177
"2498","CO","CLE","EWR",4124,0.0191561590688652,95.421435499515
"2499","CO","CLE","FLL",1028,0.00486381322957198,169.901750972763
"2500","CO","CLE","IAH",4330,0.00300230946882217,180.204849884527
"2501","CO","CLE","IND",1,0,80
"2502","CO","CLE","LAS",2057,0.000972289742343218,268.668935342732
"2503","CO","CLE","LAX",1951,0.00102511532547412,297.996412096361
"2504","CO","CLE","LGA",922,0.0151843817787419,92.0119305856833
"2505","CO","CLE","MCO",1889,0.00264690312334569,141.205929062996
"2506","CO","CLE","MIA",53,0,175.037735849057
"2507","CO","CLE","MSY",3,0,150.666666666667
"2508","CO","CLE","ORD",318,0.0125786163522013,85.3962264150943
"2509","CO","CLE","PBI",141,0,169.390070921986
"2510","CO","CLE","PHL",1,0,82
"2511","CO","CLE","PHX",1126,0.00266429840142096,267.053285968028
"2512","CO","CLE","RSW",958,0.00313152400835073,162.699373695198
"2513","CO","CLE","SAN",38,0,303.710526315789
"2514","CO","CLE","SEA",311,0,297.942122186495
"2515","CO","CLE","SFO",1027,0.00194741966893866,317.293086660175
"2516","CO","CLE","SJU",86,0,254.406976744186
"2517","CO","CLE","TPA",1089,0.00642791551882461,146.233241505969
"2518","CO","CLT","EWR",1685,0.0344213649851632,117.293768545994
"2519","CO","CLT","IAH",717,0.00557880055788006,174.774058577406
"2520","CO","CMH","EWR",4,0.25,104
"2521","CO","CMH","IAH",632,0.00158227848101266,167.091772151899
"2522","CO","CVG","IAH",1,0,135
"2523","CO","DCA","EWR",11,0.181818181818182,74.1818181818182
"2524","CO","DCA","IAH",5417,0.0145837179250508,198.761491600517
"2525","CO","DEN","ANC",98,0.0102040816326531,330
"2526","CO","DEN","BOS",20,0,235
"2527","CO","DEN","CLE",996,0.00200803212851406,168.777108433735
"2528","CO","DEN","EWR",2713,0.0180611868779948,224.008846295614
"2529","CO","DEN","FLL",215,0.00465116279069767,226.86976744186
"2530","CO","DEN","HNL",64,0,452
"2531","CO","DEN","IAH",4844,0.00330305532617671,140.81936416185
"2532","CO","DEN","LAS",431,0,124.083526682135
"2533","CO","DEN","PDX",1,0,194
"2534","CO","DEN","PHX",126,0.00793650793650794,111.111111111111
"2535","CO","DEN","SEA",194,0,167
"2536","CO","DEN","SFO",1,0,160
"2537","CO","DEN","SJC",1,0,150
"2538","CO","DFW","CLE",7,0,146.428571428571
"2539","CO","DFW","EWR",3050,0.0236065573770492,214.326885245902
"2540","CO","DFW","IAH",1626,0.0043050430504305,65.3007380073801
"2541","CO","DTW","EWR",2,0,104
"2542","CO","DTW","IAH",2561,0.00390472471690746,182.295197188598
"2543","CO","EGE","EWR",219,0.0593607305936073,242.75799086758
"2544","CO","EGE","IAH",223,0.0224215246636771,151.847533632287
"2545","CO","ELP","IAH",197,0.0152284263959391,114.751269035533
"2546","CO","EWR","ABQ",2,0,305
"2547","CO","EWR","ATL",1216,0.0427631578947368,158.044407894737
"2548","CO","EWR","AUS",1827,0.0191570881226054,251.525998905309
"2549","CO","EWR","BOS",5450,0.0260550458715596,76.2836697247706
"2550","CO","EWR","BQN",660,0.0136363636363636,237.49696969697
"2551","CO","EWR","BWI",5,0,73.2
"2552","CO","EWR","CLE",4153,0.0187816036600048,98.5757283891163
"2553","CO","EWR","CLT",1658,0.0307599517490953,122.57056694813
"2554","CO","EWR","CMH",3,0.333333333333333,107.333333333333
"2555","CO","EWR","DCA",11,0.181818181818182,76.8181818181818
"2556","CO","EWR","DEN",2499,0.014405762304922,266.182072829132
"2557","CO","EWR","DFW",3052,0.0216251638269987,236.574377457405
"2558","CO","EWR","DTW",2,0,113
"2559","CO","EWR","EGE",219,0.0319634703196347,288.666666666667
"2560","CO","EWR","FLL",5023,0.0177184949233526,181.283695002986
"2561","CO","EWR","HDN",31,0.0645161290322581,290.354838709677
"2562","CO","EWR","HNL",731,0.00820793433652531,646.333789329685
"2563","CO","EWR","IAD",2,0,72.5
"2564","CO","EWR","IAH",8066,0.0137614678899083,230.754897098934
"2565","CO","EWR","IND",1,0,142
"2566","CO","EWR","JAX",107,0.0560747663551402,157.514018691589
"2567","CO","EWR","LAS",4185,0.0140979689366786,334.895101553166
"2568","CO","EWR","LAX",4823,0.0147211279286751,364.105328633631
"2569","CO","EWR","MCI",1,0,193
"2570","CO","EWR","MCO",6406,0.016078676241024,167.358101779582
"2571","CO","EWR","MIA",3417,0.0184372256365233,185.165935030729
"2572","CO","EWR","MSP",1,0,198
"2573","CO","EWR","MSY",1337,0.0134629768137622,201.149588631264
"2574","CO","EWR","MTJ",43,0.0232558139534884,306.93023255814
"2575","CO","EWR","MYR",25,0,129.04
"2576","CO","EWR","OMA",7,0,192.714285714286
"2577","CO","EWR","ORD",4558,0.0322509872751207,155.463141728828
"2578","CO","EWR","PBI",3957,0.0194591862522113,173.248925954006
"2579","CO","EWR","PDX",1205,0.0149377593360996,367.380912863071
"2580","CO","EWR","PHX",2589,0.0154499806875241,326.866357667053
"2581","CO","EWR","RDU",236,0.00847457627118644,106.326271186441
"2582","CO","EWR","RSW",2111,0.0170535291331123,187.178114637613
"2583","CO","EWR","SAN",2335,0.0158458244111349,359.98886509636
"2584","CO","EWR","SAT",1267,0.0173638516179953,259.325966850829
"2585","CO","EWR","SDF",18,0,167.555555555556
"2586","CO","EWR","SEA",2503,0.0127846584099081,363.052736715941
"2587","CO","EWR","SFO",4243,0.0143766203158143,380.750176761725
"2588","CO","EWR","SJU",1660,0.013855421686747,234.372289156626
"2589","CO","EWR","SNA",1792,0.0161830357142857,368.535714285714
"2590","CO","EWR","STL",193,0.0207253886010363,173.549222797927
"2591","CO","EWR","STT",471,0.0127388535031847,242.284501061571
"2592","CO","EWR","TPA",3890,0.0182519280205656,176.183547557841
"2593","CO","FLL","CLE",1022,0.00489236790606654,169.376712328767
"2594","CO","FLL","DEN",215,0.00465116279069767,275.832558139535
"2595","CO","FLL","EWR",5035,0.0182720953326713,181.248460774578
"2596","CO","FLL","IAH",3492,0.00343642611683849,163.961053837342
"2597","CO","FLL","ORD",522,0,188.739463601533
"2598","CO","GUC","IAH",102,0.00980392156862745,139.549019607843
"2599","CO","GUM","HNL",313,0,440.399361022364
"2600","CO","GUM","SPN",5,0,40
"2601","CO","HDN","EWR",31,0.0645161290322581,239.096774193548
"2602","CO","HDN","IAH",228,0.0175438596491228,155.951754385965
"2603","CO","HNL","DEN",65,0,409
"2604","CO","HNL","EWR",731,0.00820793433652531,575.807113543092
"2605","CO","HNL","GUM",310,0,465
"2606","CO","HNL","IAH",1033,0.00290416263310745,461.48596321394
"2607","CO","HNL","LAX",1397,0.00286327845382963,333.686471009306
"2608","CO","HNL","SFO",63,0.0158730158730159,306.936507936508
"2609","CO","HNL","SNA",453,0.00441501103752759,332.969094922737
"2610","CO","IAD","EWR",1,0,85
"2611","CO","IAD","IAH",838,0.00835322195704057,212.213603818616
"2612","CO","IAD","STT",17,0,237.941176470588
"2613","CO","IAH","ABQ",294,0.00680272108843537,139.061224489796
"2614","CO","IAH","AGS",2,0,130
"2615","CO","IAH","ANC",267,0,425.295880149813
"2616","CO","IAH","ATL",1610,0.00559006211180124,127.627950310559
"2617","CO","IAH","AUS",5460,0.00274725274725275,53.8287545787546
"2618","CO","IAH","BHM",7,0,96.8571428571429
"2619","CO","IAH","BOS",3543,0.0104431272932543,226.875529212532
"2620","CO","IAH","BWI",2909,0.0116878652457889,182.782743210725
"2621","CO","IAH","CLE",4282,0.00233535730966838,164.088042970574
"2622","CO","IAH","CLT",741,0.00539811066126856,145.848852901484
"2623","CO","IAH","CMH",631,0,154.613312202853
"2624","CO","IAH","CVG",1,0,140
"2625","CO","IAH","DCA",5417,0.0138453018275798,176.09340963633
"2626","CO","IAH","DEN",5053,0.00257272907183851,150.857312487631
"2627","CO","IAH","DFW",1620,0.00432098765432099,71.5296296296296
"2628","CO","IAH","DTW",2563,0.00312134217713617,170.199765899337
"2629","CO","IAH","EGE",223,0.0134529147982063,173.609865470852
"2630","CO","IAH","ELP",198,0.0101010101010101,120.510101010101
"2631","CO","IAH","EWR",7896,0.013677811550152,213.183890577508
"2632","CO","IAH","FLL",3497,0.00142979696883043,146.852444952817
"2633","CO","IAH","GUC",102,0,158.372549019608
"2634","CO","IAH","HDN",228,0.0043859649122807,176.118421052632
"2635","CO","IAH","HNL",1032,0.000968992248062015,502.785852713178
"2636","CO","IAH","IAD",840,0.00714285714285714,181.835714285714
"2637","CO","IAH","IND",866,0.0069284064665127,141.019630484988
"2638","CO","IAH","LAS",5101,0.001960399921584,199.409135463635
"2639","CO","IAH","LAX",7536,0.00185774946921444,215.09686836518
"2640","CO","IAH","LGA",5470,0.0160877513711152,212.756672760512
"2641","CO","IAH","MAF",1,0,82
"2642","CO","IAH","MCI",215,0.00930232558139535,124.925581395349
"2643","CO","IAH","MCO",4160,0.00264423076923077,138.175961538462
"2644","CO","IAH","MFE",1884,0.00318471337579618,74.9846072186836
"2645","CO","IAH","MIA",2730,0.00293040293040293,148.372161172161
"2646","CO","IAH","MSP",589,0.00509337860780985,172.949066213922
"2647","CO","IAH","MSY",6787,0.00368351259761308,68.1317224104906
"2648","CO","IAH","MTJ",154,0,169.974025974026
"2649","CO","IAH","OKC",421,0.0142517814726841,82.5249406175772
"2650","CO","IAH","OMA",650,0.00461538461538462,131.929230769231
"2651","CO","IAH","ONT",1976,0.00151821862348178,207.494433198381
"2652","CO","IAH","ORD",6195,0.00774818401937046,156.600807102502
"2653","CO","IAH","PBI",885,0.00225988700564972,144.753672316384
"2654","CO","IAH","PDX",2506,0.00159616919393456,268.065442936951
"2655","CO","IAH","PHL",3262,0.0110361741263029,198.382893930104
"2656","CO","IAH","PHX",3474,0.00316637881404721,169.843696027634
"2657","CO","IAH","PIT",1622,0.00493218249075216,170.017262638718
"2658","CO","IAH","RDU",1337,0.0037397157816006,160.397905759162
"2659","CO","IAH","RNO",243,0,231.493827160494
"2660","CO","IAH","RSW",1326,0.00226244343891403,132.253393665158
"2661","CO","IAH","SAN",4536,0.00198412698412698,202.055996472663
"2662","CO","IAH","SAT",5567,0.00215555954733249,59.6349919166517
"2663","CO","IAH","SDF",17,0,132.470588235294
"2664","CO","IAH","SEA",4602,0.000869187309865276,276.501086484137
"2665","CO","IAH","SFO",4473,0.00178850883076235,252.868544600939
"2666","CO","IAH","SJC",1819,0.000549752611324904,248.754810335349
"2667","CO","IAH","SJU",1001,0.004995004995005,256.786213786214
"2668","CO","IAH","SLC",1477,0.001354096140826,193.866621530129
"2669","CO","IAH","SMF",2109,0.00142247510668563,246.053579895685
"2670","CO","IAH","SNA",3317,0.00391920410009044,214.350919505577
"2671","CO","IAH","STL",3,0,120
"2672","CO","IAH","TPA",3466,0.00144258511252164,126.407674552799
"2673","CO","IAH","TUL",587,0.0136286201022147,86.6218057921635
"2674","CO","IAH","TUS",341,0.00293255131964809,166.155425219941
"2675","CO","IND","CLE",1,0,70
"2676","CO","IND","EWR",4,0,128.25
"2677","CO","IND","IAH",863,0.0115874855156431,147.26651216686
"2678","CO","ITO","LAX",206,0,320
"2679","CO","ITO","SFO",30,0,300
"2680","CO","JAX","EWR",101,0.0594059405940594,142.811881188119
"2681","CO","JAX","IAH",6,0,153.833333333333
"2682","CO","LAS","CLE",2059,0.0014570179698883,235.576979116076
"2683","CO","LAS","DEN",431,0,109.642691415313
"2684","CO","LAS","EWR",4182,0.013868962219034,287.382831181253
"2685","CO","LAS","IAH",5101,0.0025485198980592,176.791609488336
"2686","CO","LAS","SFO",311,0,105.508038585209
"2687","CO","LAX","AUS",1,0,175
"2688","CO","LAX","CLE",1961,0.000509943906170321,261.028556858746
"2689","CO","LAX","CMH",1,0,255
"2690","CO","LAX","DEN",8,0,140
"2691","CO","LAX","EWR",4828,0.0163628831814416,313.750621375311
"2692","CO","LAX","HNL",1397,0.00286327845382963,347.014316392269
"2693","CO","LAX","IAH",7524,0.0026581605528974,191.757442849548
"2694","CO","LAX","ITO",206,0,340
"2695","CO","LAX","LAS",1,0,65
"2696","CO","LAX","OGG",328,0,348.262195121951
"2697","CO","LAX","SAN",1,0,50
"2698","CO","LGA","CLE",931,0.0182599355531686,104.116004296455
"2699","CO","LGA","IAH",5460,0.0172161172161172,234.631868131868
"2700","CO","MAF","IAH",1,0,75
"2701","CO","MCI","EWR",1,0,192
"2702","CO","MCI","IAH",216,0.00462962962962963,124.939814814815
"2703","CO","MCO","CLE",1883,0.00318640467339352,143.186404673394
"2704","CO","MCO","EWR",6412,0.0166874610106051,161.521054273238
"2705","CO","MCO","IAH",4164,0.00384245917387128,146.717819404419
"2706","CO","MCO","ORD",53,0,170
"2707","CO","MFE","IAH",1885,0.00477453580901857,70.1533156498674
"2708","CO","MIA","CLE",54,0,170.296296296296
"2709","CO","MIA","EWR",3421,0.0192926045016077,183.166325635779
"2710","CO","MIA","IAH",2731,0.00402782863419993,166.55584035152
"2711","CO","MSP","EWR",2,0,165.5
"2712","CO","MSP","IAH",591,0.0050761421319797,176.73434856176
"2713","CO","MSY","CLE",3,0,137.666666666667
